muestra_id,origen_grifo,timestep,MQ2,MQ4,MQ135,MQ3,MQ7,MQ9,temp,humedad
MUESTRA_037,Grifo_3,14,22379.0,21930.0,21991.0,2878.0,18980.0,2848.0,24.1,32.3
MUESTRA_037,Grifo_3,15,22392.0,21939.0,21998.0,2888.0,19034.0,2846.0,24.1,32.2
MUESTRA_037,Grifo_3,16,22385.0,21926.0,21983.0,2879.0,19017.0,2863.0,24.1,32.2
MUESTRA_037,Grifo_3,17,22380.0,21932.0,21996.0,2880.0,19030.0,2857.0,24.1,32.1
MUESTRA_037,Grifo_3,18,22392.0,21940.0,21986.0,2899.0,19013.0,2849.0,24.1,32.1
MUESTRA_037,Grifo_3,19,22372.0,21927.0,21973.0,2891.0,19028.0,2834.0,24.2,32.0
MUESTRA_037,Grifo_3,20,22380.0,21935.0,21972.0,2894.0,19018.0,2841.0,24.2,32.0
MUESTRA_037,Grifo_3,21,22374.0,21927.0,21983.0,2871.0,19001.0,2866.0,24.2,32.0
MUESTRA_037,Grifo_3,22,22374.0,21923.0,21974.0,2884.0,19000.0,2846.0,24.2,32.0
MUESTRA_037,Grifo_3,23,22388.0,21937.0,21980.0,2899.0,18986.0,2837.0,24.2,31.9
MUESTRA_037,Grifo_3,24,22372.0,21919.0,21971.0,2886.0,18990.0,2849.0,24.2,31.9
MUESTRA_037,Grifo_3,25,22368.0,21934.0,21969.0,2877.0,19005.0,2867.0,24.2,31.8
MUESTRA_037,Grifo_3,26,22377.0,21925.0,21962.0,2888.0,19014.0,2848.0,24.2,31.8
MUESTRA_037,Grifo_3,27,22362.0,21923.0,21958.0,2875.0,19005.0,2857.0,24.2,31.7
MUESTRA_037,Grifo_3,28,22349.0,21910.0,21954.0,2888.0,19008.0,2859.0,24.2,31.7
MUESTRA_037,Grifo_3,29,22353.0,21912.0,21953.0,2879.0,18992.0,2847.0,24.3,31.6
MUESTRA_037,Grifo_3,30,22367.0,21923.0,21952.0,2872.0,19000.0,2866.0,24.3,31.6
MUESTRA_038,Grifo_3,1,22368.0,21925.0,21955.0,2883.0,19038.0,2841.0,24.3,31.5
MUESTRA_038,Grifo_3,2,22335.0,21910.0,21946.0,2889.0,19018.0,2837.0,24.3,31.5
MUESTRA_038,Grifo_3,3,22345.0,21904.0,21940.0,2875.0,19000.0,2857.0,24.3,31.4
MUESTRA_038,Grifo_3,4,22342.0,21914.0,21946.0,2873.0,18991.0,2846.0,24.3,31.4
MUESTRA_038,Grifo_3,5,22340.0,21910.0,21945.0,2895.0,18991.0,2831.0,24.3,31.4
MUESTRA_038,Grifo_3,6,22347.0,21907.0,21953.0,2885.0,18986.0,2842.0,24.3,31.4
MUESTRA_038,Grifo_3,7,22334.0,21903.0,21930.0,2891.0,19003.0,2851.0,24.3,31.3
MUESTRA_038,Grifo_3,8,22336.0,21906.0,21927.0,2874.0,18863.0,2863.0,24.3,31.3
MUESTRA_038,Grifo_3,9,22335.0,21914.0,21943.0,2889.0,19019.0,2828.0,24.4,31.3
MUESTRA_038,Grifo_3,10,22330.0,21904.0,21935.0,2886.0,19009.0,2825.0,24.4,31.3
MUESTRA_038,Grifo_3,11,22343.0,21909.0,21949.0,2874.0,18997.0,2856.0,24.4,31.2
MUESTRA_038,Grifo_3,12,22339.0,21914.0,21938.0,2873.0,19017.0,2854.0,24.4,31.2
MUESTRA_038,Grifo_3,13,22341.0,21914.0,21942.0,2888.0,18882.0,2832.0,24.4,31.2
MUESTRA_038,Grifo_3,14,22344.0,21919.0,21959.0,2871.0,19007.0,2864.0,24.4,31.2
MUESTRA_038,Grifo_3,15,22331.0,21908.0,21942.0,2872.0,18986.0,2854.0,24.4,31.0
MUESTRA_038,Grifo_3,16,22347.0,21905.0,21932.0,2884.0,19007.0,2833.0,24.4,31.0
MUESTRA_038,Grifo_3,17,22331.0,21915.0,21933.0,2879.0,19003.0,2846.0,24.4,31.0
MUESTRA_038,Grifo_3,18,22338.0,21888.0,21936.0,2885.0,18992.0,2835.0,24.4,31.0
MUESTRA_038,Grifo_3,19,22341.0,21901.0,21942.0,2885.0,19015.0,2836.0,24.4,31.0
MUESTRA_038,Grifo_3,20,22325.0,21888.0,21932.0,2876.0,19005.0,2851.0,24.4,31.0
MUESTRA_038,Grifo_3,21,22340.0,21904.0,21932.0,2881.0,19008.0,2833.0,24.4,30.8
MUESTRA_038,Grifo_3,22,22332.0,21887.0,21933.0,2868.0,19001.0,2851.0,24.4,30.8
MUESTRA_038,Grifo_3,23,22331.0,21899.0,21938.0,2880.0,19025.0,2840.0,24.5,30.8
MUESTRA_038,Grifo_3,24,22342.0,21890.0,21941.0,2881.0,19024.0,2850.0,24.5,30.8
MUESTRA_038,Grifo_3,25,22336.0,21904.0,21929.0,2879.0,19021.0,2837.0,24.5,30.7
MUESTRA_038,Grifo_3,26,22340.0,21892.0,21929.0,2877.0,19022.0,2835.0,24.5,30.7
MUESTRA_038,Grifo_3,27,22325.0,21880.0,21938.0,2875.0,19021.0,2863.0,24.5,30.7
MUESTRA_038,Grifo_3,28,22332.0,21889.0,21945.0,2877.0,19017.0,2853.0,24.5,30.7
MUESTRA_038,Grifo_3,29,22331.0,21873.0,21941.0,2887.0,19003.0,2822.0,24.5,30.7
MUESTRA_038,Grifo_3,30,22325.0,21888.0,21940.0,2879.0,19024.0,2827.0,24.5,30.7
MUESTRA_039,Grifo_3,1,22337.0,21889.0,21950.0,2888.0,19013.0,2830.0,24.5,30.6
MUESTRA_039,Grifo_3,2,22331.0,21891.0,21955.0,2883.0,19019.0,2842.0,24.5,30.6
MUESTRA_039,Grifo_3,3,22344.0,21887.0,21941.0,2880.0,19028.0,2836.0,24.5,30.6
MUESTRA_039,Grifo_3,4,22334.0,21875.0,21956.0,2868.0,19043.0,2854.0,24.5,30.6
MUESTRA_039,Grifo_3,5,22345.0,21887.0,21960.0,2863.0,18979.0,2851.0,24.5,30.5
MUESTRA_039,Grifo_3,6,22356.0,21901.0,21953.0,2881.0,18882.0,2824.0,24.5,30.5
MUESTRA_039,Grifo_3,7,22347.0,21894.0,21959.0,2884.0,18977.0,2842.0,24.5,30.5
MUESTRA_039,Grifo_3,8,22349.0,21900.0,21955.0,2872.0,19050.0,2851.0,24.5,30.5
MUESTRA_039,Grifo_3,9,22336.0,21878.0,21958.0,2863.0,19017.0,2861.0,24.6,30.4
MUESTRA_039,Grifo_3,10,22349.0,21891.0,21967.0,2877.0,19045.0,2847.0,24.6,30.4
MUESTRA_039,Grifo_3,11,22343.0,21882.0,21954.0,2864.0,19017.0,2857.0,24.6,30.4
MUESTRA_039,Grifo_3,12,22336.0,21890.0,21977.0,2866.0,19022.0,2833.0,24.6,30.4
MUESTRA_039,Grifo_3,13,22336.0,21879.0,21939.0,2864.0,18984.0,2840.0,24.6,30.3
MUESTRA_039,Grifo_3,14,22346.0,21881.0,21955.0,2861.0,18995.0,2859.0,24.6,30.3
MUESTRA_039,Grifo_3,15,22339.0,21877.0,21964.0,2869.0,19007.0,2855.0,24.6,30.3
MUESTRA_039,Grifo_3,16,22327.0,21865.0,21955.0,2868.0,19040.0,2843.0,24.6,30.3
MUESTRA_039,Grifo_3,17,22317.0,21873.0,21960.0,2867.0,19035.0,2846.0,24.6,30.3
MUESTRA_039,Grifo_3,18,22318.0,21863.0,21962.0,2888.0,19016.0,2832.0,24.6,30.3
MUESTRA_039,Grifo_3,19,22336.0,21859.0,21953.0,2873.0,19006.0,2830.0,24.6,30.2
MUESTRA_039,Grifo_3,20,22327.0,21863.0,21931.0,2886.0,18975.0,2831.0,24.6,30.2
MUESTRA_039,Grifo_3,21,22322.0,21853.0,21951.0,2870.0,19029.0,2839.0,24.7,30.2
MUESTRA_039,Grifo_3,22,22333.0,21876.0,21957.0,2878.0,19037.0,2836.0,24.7,30.2
MUESTRA_039,Grifo_3,23,22326.0,21849.0,21944.0,2860.0,19022.0,2851.0,24.7,30.2
MUESTRA_039,Grifo_3,24,22328.0,21861.0,21965.0,2865.0,19035.0,2841.0,24.7,30.2
MUESTRA_039,Grifo_3,25,22321.0,21855.0,21947.0,2869.0,19023.0,2841.0,24.7,30.1
MUESTRA_039,Grifo_3,26,22318.0,21855.0,21949.0,2876.0,18835.0,2858.0,24.7,30.1
MUESTRA_039,Grifo_3,27,22319.0,21854.0,21964.0,2887.0,18835.0,2827.0,24.7,30.1
MUESTRA_039,Grifo_3,28,22315.0,21849.0,21951.0,2891.0,19028.0,2826.0,24.7,30.1
MUESTRA_039,Grifo_3,29,22325.0,21859.0,21958.0,2873.0,18547.0,2853.0,24.7,30.1
MUESTRA_039,Grifo_3,30,22318.0,21840.0,21944.0,2875.0,18601.0,2832.0,24.7,30.1
MUESTRA_040,Grifo_3,1,22318.0,21859.0,21962.0,2884.0,19021.0,2825.0,24.7,30.1
MUESTRA_040,Grifo_3,2,22330.0,21863.0,21955.0,2877.0,19007.0,2831.0,24.7,30.1
MUESTRA_040,Grifo_3,3,22325.0,21852.0,21960.0,2879.0,18961.0,2832.0,24.8,30.0
MUESTRA_040,Grifo_3,4,22307.0,21855.0,21950.0,2864.0,18940.0,2854.0,24.8,30.0
MUESTRA_040,Grifo_3,5,22295.0,21842.0,21937.0,2861.0,18983.0,2836.0,24.8,30.0
MUESTRA_040,Grifo_3,6,22316.0,21844.0,21950.0,2878.0,18905.0,2851.0,24.8,30.0
MUESTRA_040,Grifo_3,7,22292.0,21834.0,21944.0,2870.0,19003.0,2834.0,24.8,30.0
MUESTRA_040,Grifo_3,8,22304.0,21833.0,21934.0,2881.0,19000.0,2829.0,24.8,30.0
MUESTRA_040,Grifo_3,9,22308.0,21832.0,21943.0,2879.0,19002.0,2852.0,24.8,29.9
MUESTRA_040,Grifo_3,10,22306.0,21847.0,21947.0,2871.0,18999.0,2855.0,24.8,29.9
MUESTRA_040,Grifo_3,11,22314.0,21844.0,21948.0,2881.0,19014.0,2846.0,24.8,29.9
MUESTRA_040,Grifo_3,12,22314.0,21845.0,21951.0,2869.0,19026.0,2850.0,24.8,29.9
MUESTRA_040,Grifo_3,13,22313.0,21852.0,21974.0,2884.0,19049.0,2830.0,24.8,29.9
MUESTRA_040,Grifo_3,14,22316.0,21844.0,21960.0,2883.0,19025.0,2826.0,24.8,29.9
MUESTRA_040,Grifo_3,15,22322.0,21856.0,21962.0,2871.0,19020.0,2845.0,24.8,29.8
MUESTRA_040,Grifo_3,16,22306.0,21850.0,21957.0,2874.0,19020.0,2848.0,24.8,29.8
MUESTRA_040,Grifo_3,17,22324.0,21857.0,21966.0,2877.0,19051.0,2841.0,24.9,29.8
MUESTRA_040,Grifo_3,18,22326.0,21849.0,21967.0,2882.0,18989.0,2835.0,24.9,29.8
MUESTRA_040,Grifo_3,19,22329.0,21849.0,21967.0,2876.0,19025.0,2833.0,24.9,29.8
MUESTRA_040,Grifo_3,20,22319.0,21841.0,21967.0,2866.0,19024.0,2852.0,24.9,29.8
MUESTRA_040,Grifo_3,21,22318.0,21860.0,21976.0,2862.0,19036.0,2840.0,24.9,29.7
MUESTRA_040,Grifo_3,22,22315.0,21847.0,21964.0,2868.0,19035.0,2851.0,24.9,29.7
MUESTRA_040,Grifo_3,23,22329.0,21850.0,21964.0,2879.0,19033.0,2827.0,24.9,29.7
MUESTRA_040,Grifo_3,24,22307.0,21853.0,21964.0,2865.0,18817.0,2856.0,24.9,29.7
MUESTRA_040,Grifo_3,25,22316.0,21857.0,21973.0,2854.0,19037.0,2846.0,24.9,29.7
MUESTRA_040,Grifo_3,26,22314.0,21855.0,21973.0,2860.0,19026.0,2844.0,24.9,29.7
MUESTRA_040,Grifo_3,27,22325.0,21848.0,21965.0,2875.0,19013.0,2841.0,24.9,29.7
MUESTRA_040,Grifo_3,28,22326.0,21863.0,21973.0,2880.0,19020.0,2828.0,24.9,29.7
MUESTRA_040,Grifo_3,29,22313.0,21859.0,21948.0,2857.0,18725.0,2849.0,24.9,29.7
MUESTRA_040,Grifo_3,30,22318.0,21849.0,21947.0,2863.0,18496.0,2835.0,24.9,29.7
MUESTRA_041,Grifo_3,1,22311.0,21851.0,21941.0,2880.0,18965.0,2822.0,24.9,29.6
MUESTRA_041,Grifo_3,2,22292.0,21848.0,21956.0,2873.0,18410.0,2844.0,24.9,29.6
MUESTRA_041,Grifo_3,3,22313.0,21840.0,21955.0,2862.0,18290.0,2860.0,25.0,29.6
MUESTRA_041,Grifo_3,4,22310.0,21859.0,21964.0,2863.0,19042.0,2850.0,25.0,29.6
MUESTRA_041,Grifo_3,5,22300.0,21843.0,21960.0,2870.0,18985.0,2824.0,25.0,29.6
MUESTRA_041,Grifo_3,6,22306.0,21842.0,21944.0,2867.0,19025.0,2845.0,25.0,29.6
MUESTRA_041,Grifo_3,7,22304.0,21856.0,21954.0,2872.0,19038.0,2828.0,25.0,29.6
MUESTRA_041,Grifo_3,8,22300.0,21846.0,21954.0,2860.0,19043.0,2852.0,25.0,29.6
MUESTRA_041,Grifo_3,9,22308.0,21862.0,21941.0,2868.0,19035.0,2827.0,25.0,29.6
MUESTRA_041,Grifo_3,10,22309.0,21828.0,21937.0,2875.0,19016.0,2832.0,25.0,29.6
MUESTRA_041,Grifo_3,11,22319.0,21853.0,21970.0,2860.0,19030.0,2850.0,25.0,29.5
MUESTRA_041,Grifo_3,12,22305.0,21830.0,21943.0,2868.0,19026.0,2834.0,25.0,29.5
MUESTRA_041,Grifo_3,13,22312.0,21842.0,21950.0,2881.0,18902.0,2821.0,25.0,29.5
MUESTRA_041,Grifo_3,14,22322.0,21842.0,21942.0,2864.0,17891.0,2834.0,25.0,29.5
MUESTRA_041,Grifo_3,15,22310.0,21819.0,21932.0,2878.0,17389.0,2822.0,25.0,29.5
MUESTRA_041,Grifo_3,16,22302.0,21825.0,21926.0,2881.0,17081.0,2813.0,25.0,29.5
MUESTRA_041,Grifo_3,17,22310.0,21842.0,21926.0,2882.0,16864.0,2821.0,25.0,29.4
MUESTRA_041,Grifo_3,18,22297.0,21838.0,21933.0,2866.0,16766.0,2832.0,25.0,29.4
MUESTRA_041,Grifo_3,19,22304.0,21836.0,21928.0,2874.0,16473.0,2844.0,25.1,29.5
MUESTRA_041,Grifo_3,20,22310.0,21837.0,21943.0,2871.0,16092.0,2839.0,25.1,29.5
MUESTRA_041,Grifo_3,21,22308.0,21836.0,21942.0,2867.0,15736.0,2838.0,25.1,29.4
MUESTRA_041,Grifo_3,22,22311.0,21839.0,21948.0,2875.0,15395.0,2827.0,25.1,29.4
MUESTRA_041,Grifo_3,23,22305.0,21848.0,21946.0,2864.0,15324.0,2845.0,25.1,29.4
MUESTRA_041,Grifo_3,24,22297.0,21839.0,21936.0,2864.0,19100.0,2837.0,25.1,29.4
MUESTRA_041,Grifo_3,25,22297.0,21841.0,21936.0,2880.0,19088.0,2818.0,25.1,29.4
MUESTRA_041,Grifo_3,26,22282.0,21834.0,21927.0,2862.0,19017.0,2842.0,25.1,29.4
MUESTRA_041,Grifo_3,27,22291.0,21831.0,21924.0,2876.0,19032.0,2832.0,25.1,29.3
MUESTRA_041,Grifo_3,28,22295.0,21842.0,21937.0,2868.0,19010.0,2829.0,25.1,29.3
MUESTRA_041,Grifo_3,29,22291.0,21850.0,21930.0,2866.0,18991.0,2835.0,25.1,29.3
MUESTRA_041,Grifo_3,30,22285.0,21828.0,21934.0,2860.0,18838.0,2843.0,25.1,29.3
MUESTRA_042,Grifo_3,1,22288.0,21826.0,21915.0,2870.0,18983.0,2813.0,25.1,29.3
MUESTRA_042,Grifo_3,2,22297.0,21831.0,21940.0,2856.0,18882.0,2844.0,25.1,29.3
MUESTRA_042,Grifo_3,3,22286.0,21830.0,21921.0,2858.0,18934.0,2831.0,25.1,29.2
MUESTRA_042,Grifo_3,4,22291.0,21827.0,21937.0,2882.0,18830.0,2816.0,25.1,29.2
MUESTRA_042,Grifo_3,5,22306.0,21829.0,21920.0,2866.0,18770.0,2826.0,25.2,29.3
MUESTRA_042,Grifo_3,6,22296.0,21839.0,21923.0,2867.0,18938.0,2844.0,25.2,29.3
MUESTRA_042,Grifo_3,7,22278.0,21821.0,21919.0,2854.0,18880.0,2839.0,25.2,29.2
MUESTRA_042,Grifo_3,8,22291.0,21846.0,21936.0,2871.0,18895.0,2844.0,25.2,29.2
MUESTRA_042,Grifo_3,9,22301.0,21829.0,21935.0,2875.0,18880.0,2818.0,25.2,29.2
MUESTRA_042,Grifo_3,10,22293.0,21842.0,21926.0,2855.0,18998.0,2846.0,25.2,29.2
MUESTRA_042,Grifo_3,11,22288.0,21838.0,21925.0,2874.0,19000.0,2814.0,25.2,29.1
MUESTRA_042,Grifo_3,12,22292.0,21838.0,21916.0,2868.0,18997.0,2818.0,25.2,29.1
MUESTRA_042,Grifo_3,13,22284.0,21825.0,21931.0,2861.0,18911.0,2839.0,25.2,29.1
MUESTRA_042,Grifo_3,14,22294.0,21835.0,21917.0,2869.0,18947.0,2851.0,25.2,29.1
MUESTRA_042,Grifo_3,15,22284.0,21819.0,21901.0,2871.0,18917.0,2831.0,25.2,29.1
MUESTRA_042,Grifo_3,16,22282.0,21827.0,21909.0,2862.0,18945.0,2821.0,25.2,29.1
MUESTRA_042,Grifo_3,17,22288.0,21819.0,21928.0,2865.0,18902.0,2842.0,25.2,29.1
MUESTRA_042,Grifo_3,18,22273.0,21816.0,21911.0,2875.0,18985.0,2810.0,25.2,29.1
MUESTRA_042,Grifo_3,19,22280.0,21832.0,21908.0,2868.0,18906.0,2825.0,25.2,29.1
MUESTRA_042,Grifo_3,20,22277.0,21818.0,21915.0,2867.0,18860.0,2844.0,25.2,29.1
MUESTRA_042,Grifo_3,21,22273.0,21807.0,21905.0,2881.0,18834.0,2834.0,25.2,29.1
MUESTRA_042,Grifo_3,22,22278.0,21814.0,21897.0,2877.0,18825.0,2818.0,25.2,29.1
MUESTRA_042,Grifo_3,23,22271.0,21818.0,21902.0,2866.0,18822.0,2847.0,25.3,29.1
MUESTRA_042,Grifo_3,24,22276.0,21805.0,21913.0,2872.0,18841.0,2810.0,25.3,29.1
MUESTRA_042,Grifo_3,25,22260.0,21822.0,21908.0,2861.0,18838.0,2842.0,25.3,29.1
MUESTRA_042,Grifo_3,26,22257.0,21813.0,21899.0,2857.0,18875.0,2833.0,25.3,29.1
MUESTRA_042,Grifo_3,27,22248.0,21805.0,21895.0,2869.0,18826.0,2842.0,25.3,29.0
MUESTRA_042,Grifo_3,28,22251.0,21809.0,21888.0,2850.0,18820.0,2848.0,25.3,29.0
MUESTRA_042,Grifo_3,29,22249.0,21803.0,21892.0,2876.0,17535.0,2816.0,25.3,29.0
MUESTRA_042,Grifo_3,30,22230.0,21792.0,21874.0,2867.0,18723.0,2821.0,25.3,29.0
MUESTRA_043,Grifo_3,1,22249.0,21808.0,21872.0,2879.0,18721.0,2810.0,25.3,29.0
MUESTRA_043,Grifo_3,2,22246.0,21802.0,21872.0,2868.0,18717.0,2829.0,25.3,29.0
MUESTRA_043,Grifo_3,3,22251.0,21804.0,21886.0,2876.0,18766.0,2818.0,25.3,29.0
MUESTRA_043,Grifo_3,4,22244.0,21800.0,21884.0,2875.0,18718.0,2824.0,25.3,29.0
MUESTRA_043,Grifo_3,5,22246.0,21784.0,21882.0,2871.0,18707.0,2812.0,25.3,28.9
MUESTRA_043,Grifo_3,6,22250.0,21789.0,21871.0,2876.0,16535.0,2821.0,25.3,28.9
MUESTRA_043,Grifo_3,7,22240.0,21791.0,21877.0,2858.0,18750.0,2845.0,25.3,29.0
MUESTRA_043,Grifo_3,8,22256.0,21806.0,21881.0,2869.0,18737.0,2818.0,25.3,29.0
